ds,brand,store_type,quantity,unit_price
15-01-2024,Mars,Mall,213,8.77
15-01-2024,Mars,Online,161,7.66
15-01-2024,Mars,Retail,149,9.14
16-01-2024,Cadbury,Airport,253,9.36
16-01-2024,Cadbury,Mall,181,9.57
16-01-2024,Cadbury,Online,168,9.22
16-01-2024,Cadbury,Retail,136,8.72
16-01-2024,Ferrero,Airport,158,9.3
16-01-2024,Ferrero,Mall,203,9.73
16-01-2024,Ferrero,Online,164,8.82
16-01-2024,Ferrero,Retail,151,9.22
16-01-2024,Godiva,Airport,225,8.78
16-01-2024,Godiva,Mall,161,9.67
16-01-2024,Godiva,Online,170,8.76
16-01-2024,Godiva,Retail,99,8.51
16-01-2024,Hershey,Airport,199,9.28
16-01-2024,Hershey,Mall,117,8.81
16-01-2024,Hershey,Online,123,9.63
16-01-2024,Hershey,Retail,133,9.28
16-01-2024,Lindt,Airport,214,9.62
16-01-2024,Lindt,Mall,245,8.66
16-01-2024,Lindt,Online,175,9.39
16-01-2024,Lindt,Retail,125,7.58
16-01-2024,Mars,Airport,246,8.63
16-01-2024,Mars,Mall,177,8.71
16-01-2024,Mars,Online,178,9.11
16-01-2024,Mars,Retail,120,9.18
17-01-2024,Cadbury,Airport,264,8.4
17-01-2024,Cadbury,Mall,186,8.42
17-01-2024,Cadbury,Online,167,9.62
17-01-2024,Cadbury,Retail,144,9.03
17-01-2024,Ferrero,Airport,280,8.82
17-01-2024,Ferrero,Mall,188,8.22
17-01-2024,Ferrero,Online,178,8.77
17-01-2024,Ferrero,Retail,181,9.31
17-01-2024,Godiva,Airport,223,7.96
17-01-2024,Godiva,Mall,193,9.13
17-01-2024,Godiva,Online,170,9.18
17-01-2024,Godiva,Retail,123,9.38
17-01-2024,Hershey,Airport,207,9.5
17-01-2024,Hershey,Mall,145,9.28
17-01-2024,Hershey,Online,150,8.39
17-01-2024,Hershey,Retail,99,7.99
17-01-2024,Lindt,Airport,229,9.27
17-01-2024,Lindt,Mall,178,9.55
17-01-2024,Lindt,Online,150,8.93
17-01-2024,Lindt,Retail,168,9.14
17-01-2024,Mars,Airport,240,8.74
17-01-2024,Mars,Mall,161,8.97
17-01-2024,Mars,Online,181,9.18
17-01-2024,Mars,Retail,129,8.61
18-01-2024,Cadbury,Airport,234,8.63
18-01-2024,Cadbury,Mall,213,9.2
18-01-2024,Cadbury,Online,202,9.22
18-01-2024,Cadbury,Retail,107,8.03
18-01-2024,Ferrero,Airport,273,9.14
18-01-2024,Ferrero,Mall,216,8.93
18-01-2024,Ferrero,Online,201,9.6
18-01-2024,Ferrero,Retail,143,8.66
18-01-2024,Godiva,Airport,212,9.22
18-01-2024,Godiva,Mall,204,8.15
18-01-2024,Godiva,Online,127,9.08
18-01-2024,Godiva,Retail,149,8.86
18-01-2024,Hershey,Airport,173,9.32
18-01-2024,Hershey,Mall,117,9.25
18-01-2024,Hershey,Online,165,9.16
18-01-2024,Hershey,Retail,120,8.86
18-01-2024,Lindt,Airport,170,8.85
18-01-2024,Lindt,Mall,205,8.68
18-01-2024,Lindt,Online,155,9.34
18-01-2024,Lindt,Retail,111,8.63
18-01-2024,Mars,Airport,218,8.63
18-01-2024,Mars,Mall,175,9.56
18-01-2024,Mars,Online,159,8.11
18-01-2024,Mars,Retail,134,8.69
19-01-2024,Cadbury,Airport,231,9.72
19-01-2024,Cadbury,Mall,138,10.33
19-01-2024,Cadbury,Online,197,9.13
19-01-2024,Cadbury,Retail,158,9.22
19-01-2024,Ferrero,Airport,235,9.01
19-01-2024,Ferrero,Mall,190,8.21
19-01-2024,Ferrero,Online,164,9.02
19-01-2024,Ferrero,Retail,115,8.71
19-01-2024,Godiva,Airport,135,9.19
19-01-2024,Godiva,Mall,194,8.92
19-01-2024,Godiva,Online,130,8.77
19-01-2024,Godiva,Retail,93,8.5
19-01-2024,Hershey,Airport,172,9.02
19-01-2024,Hershey,Mall,147,7.94
19-01-2024,Hershey,Online,133,8.01
19-01-2024,Hershey,Retail,103,9.57
19-01-2024,Lindt,Airport,193,9.02
19-01-2024,Lindt,Mall,196,9.3
19-01-2024,Lindt,Online,162,8.74
19-01-2024,Lindt,Retail,137,8.85
19-01-2024,Mars,Airport,213,8.96
19-01-2024,Mars,Mall,140,9.2
19-01-2024,Mars,Online,174,8.47
19-01-2024,Mars,Retail,137,8.53
20-01-2024,Cadbury,Airport,209,8.88
20-01-2024,Cadbury,Mall,207,8.6
20-01-2024,Cadbury,Online,228,9.32
20-01-2024,Cadbury,Retail,179,8.73
20-01-2024,Ferrero,Airport,207,8.55
20-01-2024,Ferrero,Mall,184,8.35
20-01-2024,Ferrero,Online,269,9.06
20-01-2024,Ferrero,Retail,135,8.3
20-01-2024,Godiva,Airport,236,8.87
20-01-2024,Godiva,Mall,190,9.31
20-01-2024,Godiva,Online,139,8.59
20-01-2024,Godiva,Retail,101,9.04
20-01-2024,Hershey,Airport,150,8.71
20-01-2024,Hershey,Mall,149,9.35
20-01-2024,Hershey,Online,156,8.83
20-01-2024,Hershey,Retail,118,9.63
20-01-2024,Lindt,Airport,174,9.19
20-01-2024,Lindt,Mall,202,8.72
20-01-2024,Lindt,Online,180,9.48
20-01-2024,Lindt,Retail,111,8.78
20-01-2024,Mars,Airport,187,8.96
20-01-2024,Mars,Mall,199,9.43
20-01-2024,Mars,Online,195,9.42
20-01-2024,Mars,Retail,151,8.61
21-01-2024,Cadbury,Airport,293,9.16
21-01-2024,Cadbury,Mall,190,8.88
21-01-2024,Cadbury,Online,213,8.51
21-01-2024,Cadbury,Retail,165,9.72
21-01-2024,Ferrero,Airport,205,8.18
21-01-2024,Ferrero,Mall,193,8.91
21-01-2024,Ferrero,Online,201,9.18
21-01-2024,Ferrero,Retail,118,8.48
21-01-2024,Godiva,Airport,200,8.89
21-01-2024,Godiva,Mall,168,8.71
21-01-2024,Godiva,Online,136,8.4
21-01-2024,Godiva,Retail,127,9.15
21-01-2024,Hershey,Airport,163,8.98
21-01-2024,Hershey,Mall,123,10.03
21-01-2024,Hershey,Online,114,8.77
21-01-2024,Hershey,Retail,83,8.84
21-01-2024,Lindt,Airport,221,9.02
21-01-2024,Lindt,Mall,238,8.92
21-01-2024,Lindt,Online,182,9.19
21-01-2024,Lindt,Retail,110,9.01
21-01-2024,Mars,Airport,256,8.61
21-01-2024,Mars,Mall,192,9.79
21-01-2024,Mars,Online,150,8.89
21-01-2024,Mars,Retail,142,8.43
22-01-2024,Cadbury,Airport,246,9.63
22-01-2024,Cadbury,Mall,141,8.72
22-01-2024,Cadbury,Online,204,9.3
22-01-2024,Cadbury,Retail,183,9.29
22-01-2024,Ferrero,Airport,255,8.96
22-01-2024,Ferrero,Mall,232,9.05
22-01-2024,Ferrero,Online,231,8.36
22-01-2024,Ferrero,Retail,112,8.18
22-01-2024,Godiva,Airport,176,9.35
22-01-2024,Godiva,Mall,130,7.89
22-01-2024,Godiva,Online,178,9.88
22-01-2024,Godiva,Retail,144,8.32
22-01-2024,Hershey,Airport,147,8.88
22-01-2024,Hershey,Mall,123,8.18
22-01-2024,Hershey,Online,181,9.56
22-01-2024,Hershey,Retail,138,8.87
22-01-2024,Lindt,Airport,225,8.64
22-01-2024,Lindt,Mall,196,8.14
22-01-2024,Lindt,Online,190,9.03
22-01-2024,Lindt,Retail,114,9.05
22-01-2024,Mars,Airport,215,8.28
22-01-2024,Mars,Mall,156,9.14
22-01-2024,Mars,Online,142,8
22-01-2024,Mars,Retail,135,8.79
23-01-2024,Cadbury,Airport,227,8.34
23-01-2024,Cadbury,Mall,202,9.03
23-01-2024,Cadbury,Online,210,9.08
23-01-2024,Cadbury,Retail,123,10.13
23-01-2024,Ferrero,Airport,202,9.71
23-01-2024,Ferrero,Mall,178,8.97
23-01-2024,Ferrero,Online,206,8.2
23-01-2024,Ferrero,Retail,116,9.4
23-01-2024,Godiva,Airport,178,8.73
23-01-2024,Godiva,Mall,198,9.14
23-01-2024,Godiva,Online,135,8.75
23-01-2024,Godiva,Retail,131,9.52
23-01-2024,Hershey,Airport,161,9.45
23-01-2024,Hershey,Mall,122,9.45
23-01-2024,Hershey,Online,114,9.62
23-01-2024,Hershey,Retail,80,9.98
23-01-2024,Lindt,Airport,174,8.63
23-01-2024,Lindt,Mall,146,8.87
23-01-2024,Lindt,Online,138,9.59
23-01-2024,Lindt,Retail,134,9.41
23-01-2024,Mars,Airport,196,8.95
23-01-2024,Mars,Mall,174,8.95
23-01-2024,Mars,Online,214,8.58
23-01-2024,Mars,Retail,116,8.57
24-01-2024,Cadbury,Airport,218,9.42
24-01-2024,Cadbury,Mall,221,9.3
24-01-2024,Cadbury,Online,199,9.46
24-01-2024,Cadbury,Retail,140,8.98
24-01-2024,Ferrero,Airport,192,10.16
24-01-2024,Ferrero,Mall,224,8.35
24-01-2024,Ferrero,Online,226,8.87
24-01-2024,Ferrero,Retail,170,9.76
24-01-2024,Godiva,Airport,200,9
24-01-2024,Godiva,Mall,116,9.04
24-01-2024,Godiva,Online,132,8.86
24-01-2024,Godiva,Retail,129,9.04
24-01-2024,Hershey,Airport,137,9.08
24-01-2024,Hershey,Mall,98,9.08
24-01-2024,Hershey,Online,131,9.7
24-01-2024,Hershey,Retail,115,9.97
24-01-2024,Lindt,Airport,227,8.89
24-01-2024,Lindt,Mall,184,9.31
24-01-2024,Lindt,Online,136,8.4
24-01-2024,Lindt,Retail,120,9.12
24-01-2024,Mars,Airport,157,8.95
24-01-2024,Mars,Mall,172,8.69
24-01-2024,Mars,Online,160,7.75
24-01-2024,Mars,Retail,121,8.81
25-01-2024,Cadbury,Airport,249,9.08
25-01-2024,Cadbury,Mall,208,8.9
25-01-2024,Cadbury,Online,202,8.8
25-01-2024,Cadbury,Retail,113,9.58
25-01-2024,Ferrero,Airport,219,8.82
25-01-2024,Ferrero,Mall,161,9.68
25-01-2024,Ferrero,Online,176,9.23
25-01-2024,Ferrero,Retail,178,8.45
25-01-2024,Godiva,Airport,173,8.8
25-01-2024,Godiva,Mall,174,10.42
25-01-2024,Godiva,Online,184,8.68
25-01-2024,Godiva,Retail,115,9.21
25-01-2024,Hershey,Airport,162,9.11
25-01-2024,Hershey,Mall,129,7.94
25-01-2024,Hershey,Online,111,8.9
25-01-2024,Hershey,Retail,105,8.43
25-01-2024,Lindt,Airport,229,9.21
25-01-2024,Lindt,Mall,172,9.5
25-01-2024,Lindt,Online,155,9.35
25-01-2024,Lindt,Retail,119,8.74
25-01-2024,Mars,Airport,213,9.21
25-01-2024,Mars,Mall,137,8.75
25-01-2024,Mars,Online,151,10.44
25-01-2024,Mars,Retail,136,9.08
26-01-2024,Cadbury,Airport,202,9.41
26-01-2024,Cadbury,Mall,240,9.09
26-01-2024,Cadbury,Online,173,9.21
26-01-2024,Cadbury,Retail,120,9.2
26-01-2024,Ferrero,Airport,236,9.33
26-01-2024,Ferrero,Mall,191,9.09
26-01-2024,Ferrero,Online,163,8.4
26-01-2024,Ferrero,Retail,156,9.13
26-01-2024,Godiva,Airport,166,9.08
26-01-2024,Godiva,Mall,173,9.1
26-01-2024,Godiva,Online,133,8.49
26-01-2024,Godiva,Retail,154,8.84
26-01-2024,Hershey,Airport,149,9.82
26-01-2024,Hershey,Mall,140,10.25
26-01-2024,Hershey,Online,203,9.76
26-01-2024,Hershey,Retail,105,9.95
26-01-2024,Lindt,Airport,203,9.26
26-01-2024,Lindt,Mall,174,8.92
26-01-2024,Lindt,Online,175,9.06
26-01-2024,Lindt,Retail,141,9.53
26-01-2024,Mars,Airport,227,9.4
26-01-2024,Mars,Mall,169,9.43
26-01-2024,Mars,Online,180,8.45
26-01-2024,Mars,Retail,142,9.78
27-01-2024,Cadbury,Airport,280,8.86
27-01-2024,Cadbury,Mall,232,9.57
27-01-2024,Cadbury,Online,181,8.97
27-01-2024,Cadbury,Retail,155,9.76
27-01-2024,Ferrero,Airport,246,8.45
27-01-2024,Ferrero,Mall,198,8.69
27-01-2024,Ferrero,Online,190,8.66
27-01-2024,Ferrero,Retail,139,9.12
27-01-2024,Godiva,Airport,174,9.2
27-01-2024,Godiva,Mall,135,8.39
27-01-2024,Godiva,Online,149,9.36
27-01-2024,Godiva,Retail,141,8.11
27-01-2024,Hershey,Airport,163,8.8
27-01-2024,Hershey,Mall,184,8.83
27-01-2024,Hershey,Online,212,9.58
27-01-2024,Hershey,Retail,84,8.04
27-01-2024,Lindt,Airport,214,9.11
27-01-2024,Lindt,Mall,159,9.8
27-01-2024,Lindt,Online,190,9.07
27-01-2024,Lindt,Retail,164,8.55
27-01-2024,Mars,Airport,216,8.69
27-01-2024,Mars,Mall,185,8.99
27-01-2024,Mars,Online,183,9.04
27-01-2024,Mars,Retail,146,8.16
28-01-2024,Cadbury,Airport,209,9.28
28-01-2024,Cadbury,Mall,212,8.83
28-01-2024,Cadbury,Online,223,9.31
28-01-2024,Cadbury,Retail,149,8.35
28-01-2024,Ferrero,Airport,216,8.3
28-01-2024,Ferrero,Mall,225,9.14
28-01-2024,Ferrero,Online,212,9.55
28-01-2024,Ferrero,Retail,125,8.6
28-01-2024,Godiva,Airport,161,9.35
28-01-2024,Godiva,Mall,214,9.69
28-01-2024,Godiva,Online,139,9.12
28-01-2024,Godiva,Retail,137,9.11
28-01-2024,Hershey,Airport,148,9.62
28-01-2024,Hershey,Mall,133,8.88
28-01-2024,Hershey,Online,162,9.3
28-01-2024,Hershey,Retail,136,9.01
28-01-2024,Lindt,Airport,236,8.92
28-01-2024,Lindt,Mall,180,8.16
28-01-2024,Lindt,Online,152,8.86
28-01-2024,Lindt,Retail,125,9.33
28-01-2024,Mars,Airport,163,9.18
28-01-2024,Mars,Mall,205,9.12
28-01-2024,Mars,Online,201,9.41
28-01-2024,Mars,Retail,129,9.16
29-01-2024,Cadbury,Airport,247,9.73
29-01-2024,Cadbury,Mall,194,9.53
29-01-2024,Cadbury,Online,213,8.95
29-01-2024,Cadbury,Retail,139,8.32
29-01-2024,Ferrero,Airport,192,8.84
29-01-2024,Ferrero,Mall,211,8.78
29-01-2024,Ferrero,Online,241,8.84
29-01-2024,Ferrero,Retail,125,8.57
29-01-2024,Godiva,Airport,165,9.28
29-01-2024,Godiva,Mall,179,10.01
29-01-2024,Godiva,Online,136,7.97
29-01-2024,Godiva,Retail,139,9.72
29-01-2024,Hershey,Airport,152,9.31
29-01-2024,Hershey,Mall,158,9.17
29-01-2024,Hershey,Online,129,9.22
29-01-2024,Hershey,Retail,88,9.1
29-01-2024,Lindt,Airport,205,8.46
29-01-2024,Lindt,Mall,194,9.34
29-01-2024,Lindt,Online,150,9
29-01-2024,Lindt,Retail,122,8.03
29-01-2024,Mars,Airport,214,9.29
29-01-2024,Mars,Mall,232,9.46
29-01-2024,Mars,Online,181,9.18
29-01-2024,Mars,Retail,126,9.35
30-01-2024,Cadbury,Airport,224,9.37
30-01-2024,Cadbury,Mall,150,10.24
30-01-2024,Cadbury,Online,201,9.47
30-01-2024,Cadbury,Retail,170,8.22
30-01-2024,Ferrero,Airport,235,9.26
30-01-2024,Ferrero,Mall,228,8.89
30-01-2024,Ferrero,Online,168,9.71
30-01-2024,Ferrero,Retail,123,10.11
30-01-2024,Godiva,Airport,220,8.54
30-01-2024,Godiva,Mall,122,9.09
30-01-2024,Godiva,Online,123,9.27
30-01-2024,Godiva,Retail,146,9.13
30-01-2024,Hershey,Airport,147,9.4
30-01-2024,Hershey,Mall,129,9.62
30-01-2024,Hershey,Online,148,8.97
30-01-2024,Hershey,Retail,149,9.6
30-01-2024,Lindt,Airport,218,9.34
30-01-2024,Lindt,Mall,220,8.96
30-01-2024,Lindt,Online,203,8.09
30-01-2024,Lindt,Retail,126,9.01
30-01-2024,Mars,Airport,236,8.74
30-01-2024,Mars,Mall,178,9.33
30-01-2024,Mars,Online,178,9.3
30-01-2024,Mars,Retail,110,8.85
31-01-2024,Cadbury,Airport,255,9.21
31-01-2024,Cadbury,Mall,190,9.17
31-01-2024,Cadbury,Online,222,8.42
31-01-2024,Cadbury,Retail,136,8.74
31-01-2024,Ferrero,Airport,192,9.48
31-01-2024,Ferrero,Mall,215,9.44
31-01-2024,Ferrero,Online,190,9.32
31-01-2024,Ferrero,Retail,121,8.47
31-01-2024,Godiva,Airport,210,8.15
31-01-2024,Godiva,Mall,149,9.7
31-01-2024,Godiva,Online,139,8.74
31-01-2024,Godiva,Retail,117,7.61
31-01-2024,Hershey,Airport,173,8.93
31-01-2024,Hershey,Mall,193,8.76
31-01-2024,Hershey,Online,129,8.78
31-01-2024,Hershey,Retail,98,8.11
31-01-2024,Lindt,Airport,201,9.36
31-01-2024,Lindt,Mall,216,9.62
31-01-2024,Lindt,Online,213,8.97
31-01-2024,Lindt,Retail,122,8.98
31-01-2024,Mars,Airport,214,9.16
31-01-2024,Mars,Mall,194,8.44
31-01-2024,Mars,Online,227,9.33
31-01-2024,Mars,Retail,122,9.1
01-02-2024,Cadbury,Airport,239,9.16
01-02-2024,Cadbury,Mall,228,8.72
01-02-2024,Cadbury,Online,155,8.92
01-02-2024,Cadbury,Retail,130,8.82
01-02-2024,Ferrero,Airport,259,9.54
01-02-2024,Ferrero,Mall,254,8.79
01-02-2024,Ferrero,Online,184,9.07
01-02-2024,Ferrero,Retail,131,8.75
01-02-2024,Godiva,Airport,187,9.72
01-02-2024,Godiva,Mall,125,9.1
01-02-2024,Godiva,Online,105,8.51
01-02-2024,Godiva,Retail,120,8.72
01-02-2024,Hershey,Airport,172,8.81
01-02-2024,Hershey,Mall,112,8.06
01-02-2024,Hershey,Online,138,9.04
01-02-2024,Hershey,Retail,151,8.84
01-02-2024,Lindt,Airport,255,9.36
01-02-2024,Lindt,Mall,166,9.16
01-02-2024,Lindt,Online,192,9.57
01-02-2024,Lindt,Retail,137,9.23
01-02-2024,Mars,Airport,248,9.48
01-02-2024,Mars,Mall,185,8.89
01-02-2024,Mars,Online,212,9.08
01-02-2024,Mars,Retail,94,7.81
02-02-2024,Cadbury,Airport,247,9.12
02-02-2024,Cadbury,Mall,219,9.01
02-02-2024,Cadbury,Online,175,9.01
02-02-2024,Cadbury,Retail,131,8.85
02-02-2024,Ferrero,Airport,210,8.44
02-02-2024,Ferrero,Mall,187,8.64
02-02-2024,Ferrero,Online,244,9.29
02-02-2024,Ferrero,Retail,121,8.17
02-02-2024,Godiva,Airport,164,9.61
02-02-2024,Godiva,Mall,229,9.44
02-02-2024,Godiva,Online,134,8.87
02-02-2024,Godiva,Retail,90,9.34
02-02-2024,Hershey,Airport,179,8.95
02-02-2024,Hershey,Mall,175,8.94
02-02-2024,Hershey,Online,153,8.86
02-02-2024,Hershey,Retail,143,9.36
02-02-2024,Lindt,Airport,216,8.52
02-02-2024,Lindt,Mall,199,9.29
02-02-2024,Lindt,Online,154,8.73
02-02-2024,Lindt,Retail,159,9.97
02-02-2024,Mars,Airport,245,9.14
02-02-2024,Mars,Mall,212,8.75
02-02-2024,Mars,Online,145,9.41
02-02-2024,Mars,Retail,138,8.77
03-02-2024,Cadbury,Airport,240,8.83
03-02-2024,Cadbury,Mall,209,8.98
03-02-2024,Cadbury,Online,178,10.07
03-02-2024,Cadbury,Retail,160,8.42
03-02-2024,Ferrero,Airport,220,9.22
03-02-2024,Ferrero,Mall,205,8.93
03-02-2024,Ferrero,Online,180,8.66
03-02-2024,Ferrero,Retail,163,9.35
03-02-2024,Godiva,Airport,213,9.07
03-02-2024,Godiva,Mall,131,8.31
03-02-2024,Godiva,Online,132,8.56
03-02-2024,Godiva,Retail,135,9.71
03-02-2024,Hershey,Airport,187,8.82
03-02-2024,Hershey,Mall,116,9.99
03-02-2024,Hershey,Online,132,8.81
03-02-2024,Hershey,Retail,122,9.62
03-02-2024,Lindt,Airport,210,8.73
03-02-2024,Lindt,Mall,183,8.48
03-02-2024,Lindt,Online,195,9.28
03-02-2024,Lindt,Retail,177,8.12
03-02-2024,Mars,Airport,200,8.67
03-02-2024,Mars,Mall,195,9.1
03-02-2024,Mars,Online,140,8.1
03-02-2024,Mars,Retail,107,9.08
04-02-2024,Cadbury,Airport,219,9.37
04-02-2024,Cadbury,Mall,170,8.72
04-02-2024,Cadbury,Online,210,9.09
04-02-2024,Cadbury,Retail,176,8.78
04-02-2024,Ferrero,Airport,204,9.64
04-02-2024,Ferrero,Mall,151,8.63
04-02-2024,Ferrero,Online,232,8.37
04-02-2024,Ferrero,Retail,171,8.59
04-02-2024,Godiva,Airport,188,8.39
04-02-2024,Godiva,Mall,157,9.11
04-02-2024,Godiva,Online,114,9.32
04-02-2024,Godiva,Retail,100,9.58
04-02-2024,Hershey,Airport,198,8.87
04-02-2024,Hershey,Mall,170,8.08
04-02-2024,Hershey,Online,145,10.06
04-02-2024,Hershey,Retail,105,8.6
04-02-2024,Lindt,Airport,196,8.8
04-02-2024,Lindt,Mall,183,9.18
04-02-2024,Lindt,Online,212,8.73
04-02-2024,Lindt,Retail,158,8.74
04-02-2024,Mars,Airport,212,9.41
04-02-2024,Mars,Mall,138,7.83
04-02-2024,Mars,Online,196,9.06
04-02-2024,Mars,Retail,109,8.41
05-02-2024,Cadbury,Airport,296,8.72
05-02-2024,Cadbury,Mall,216,9.9
05-02-2024,Cadbury,Online,160,9.07
05-02-2024,Cadbury,Retail,122,8.77
05-02-2024,Ferrero,Airport,270,8.58
05-02-2024,Ferrero,Mall,197,9.62
05-02-2024,Ferrero,Online,223,8.63
05-02-2024,Ferrero,Retail,146,8.88
05-02-2024,Godiva,Airport,215,8.86
05-02-2024,Godiva,Mall,148,9.11
05-02-2024,Godiva,Online,185,8.42
05-02-2024,Godiva,Retail,147,8.31
05-02-2024,Hershey,Airport,155,8.44
05-02-2024,Hershey,Mall,145,8.69
05-02-2024,Hershey,Online,119,9.54
05-02-2024,Hershey,Retail,113,9.11
05-02-2024,Lindt,Airport,221,8.38
05-02-2024,Lindt,Mall,159,8.68
05-02-2024,Lindt,Online,204,8.96
05-02-2024,Lindt,Retail,140,8.88
05-02-2024,Mars,Airport,212,9.2
05-02-2024,Mars,Mall,124,8.41
05-02-2024,Mars,Online,173,8.34
05-02-2024,Mars,Retail,95,8.31
06-02-2024,Cadbury,Airport,230,9.1
06-02-2024,Cadbury,Mall,178,8.92
06-02-2024,Cadbury,Online,196,9.53
06-02-2024,Cadbury,Retail,170,9.64
06-02-2024,Ferrero,Airport,235,9.26
06-02-2024,Ferrero,Mall,223,8.81
06-02-2024,Ferrero,Online,160,9.43
06-02-2024,Ferrero,Retail,139,9.76
06-02-2024,Godiva,Airport,219,9.02
06-02-2024,Godiva,Mall,142,8.83
06-02-2024,Godiva,Online,159,9.71
06-02-2024,Godiva,Retail,108,7.87
06-02-2024,Hershey,Airport,160,9.67
06-02-2024,Hershey,Mall,163,8.8
06-02-2024,Hershey,Online,163,8.48
06-02-2024,Hershey,Retail,131,9.45
06-02-2024,Lindt,Airport,225,8.56
06-02-2024,Lindt,Mall,232,9.05
06-02-2024,Lindt,Online,216,9.36
06-02-2024,Lindt,Retail,112,9.08
06-02-2024,Mars,Airport,193,8.56
06-02-2024,Mars,Mall,180,9.26
06-02-2024,Mars,Online,244,8.74
06-02-2024,Mars,Retail,113,9.34
07-02-2024,Cadbury,Airport,245,8.53
07-02-2024,Cadbury,Mall,181,9.69
07-02-2024,Cadbury,Online,249,9.09
07-02-2024,Cadbury,Retail,190,9.24
07-02-2024,Ferrero,Airport,221,8.35
07-02-2024,Ferrero,Mall,209,8.81
07-02-2024,Ferrero,Online,212,8.79
07-02-2024,Ferrero,Retail,133,8.99
07-02-2024,Godiva,Airport,187,8.85
07-02-2024,Godiva,Mall,148,8.71
07-02-2024,Godiva,Online,152,8.93
07-02-2024,Godiva,Retail,125,8.89
07-02-2024,Hershey,Airport,221,9.73
07-02-2024,Hershey,Mall,149,7.78
07-02-2024,Hershey,Online,153,8.68
07-02-2024,Hershey,Retail,83,8.46
07-02-2024,Lindt,Airport,204,8.51
07-02-2024,Lindt,Mall,187,8.95
07-02-2024,Lindt,Online,145,9.4
07-02-2024,Lindt,Retail,140,8.98
07-02-2024,Mars,Airport,237,8.63
07-02-2024,Mars,Mall,213,8.47
07-02-2024,Mars,Online,177,9.1
07-02-2024,Mars,Retail,121,9.3
08-02-2024,Cadbury,Airport,235,9.22
08-02-2024,Cadbury,Mall,154,8.82
08-02-2024,Cadbury,Online,204,8.57
08-02-2024,Cadbury,Retail,153,8.61
08-02-2024,Ferrero,Airport,267,8.76
08-02-2024,Ferrero,Mall,169,8.75
08-02-2024,Ferrero,Online,160,9.2
08-02-2024,Ferrero,Retail,113,9.27
08-02-2024,Godiva,Airport,174,9.46
08-02-2024,Godiva,Mall,137,8.76
08-02-2024,Godiva,Online,119,8.74
08-02-2024,Godiva,Retail,171,8.83
08-02-2024,Hershey,Airport,158,8.89
08-02-2024,Hershey,Mall,151,8.84
08-02-2024,Hershey,Online,171,7.31
08-02-2024,Hershey,Retail,91,10.36
08-02-2024,Lindt,Airport,199,8.88
08-02-2024,Lindt,Mall,197,9.9
08-02-2024,Lindt,Online,172,8.14
08-02-2024,Lindt,Retail,104,8.48
08-02-2024,Mars,Airport,252,8.6
08-02-2024,Mars,Mall,172,8.83
08-02-2024,Mars,Online,154,8.57
08-02-2024,Mars,Retail,111,8.82
09-02-2024,Cadbury,Airport,240,9
09-02-2024,Cadbury,Mall,212,9.19
09-02-2024,Cadbury,Online,238,9.04
09-02-2024,Cadbury,Retail,186,8.24
09-02-2024,Ferrero,Airport,277,9.65
09-02-2024,Ferrero,Mall,244,8.78
09-02-2024,Ferrero,Online,190,9.74
09-02-2024,Ferrero,Retail,109,8.94
09-02-2024,Godiva,Airport,200,9.56
09-02-2024,Godiva,Mall,144,8.59
09-02-2024,Godiva,Online,156,8.72
09-02-2024,Godiva,Retail,137,8.9
09-02-2024,Hershey,Airport,187,8.8
09-02-2024,Hershey,Mall,136,8.71
09-02-2024,Hershey,Online,125,8.28
09-02-2024,Hershey,Retail,113,8.79
09-02-2024,Lindt,Airport,196,10.05
09-02-2024,Lindt,Mall,143,8.73
09-02-2024,Lindt,Online,160,9.51
09-02-2024,Lindt,Retail,113,9.02
09-02-2024,Mars,Airport,208,8.52
09-02-2024,Mars,Mall,159,8.45
09-02-2024,Mars,Online,175,8.68
09-02-2024,Mars,Retail,172,8.92
10-02-2024,Cadbury,Airport,221,9.28
10-02-2024,Cadbury,Mall,192,9.25
10-02-2024,Cadbury,Online,211,9.04
10-02-2024,Cadbury,Retail,153,8.48
10-02-2024,Ferrero,Airport,224,9.28
10-02-2024,Ferrero,Mall,185,9.56
10-02-2024,Ferrero,Online,208,9.35
10-02-2024,Ferrero,Retail,127,7.73
10-02-2024,Godiva,Airport,193,9.11
10-02-2024,Godiva,Mall,169,9.27
10-02-2024,Godiva,Online,156,8.96
10-02-2024,Godiva,Retail,99,9.65
10-02-2024,Hershey,Airport,125,8.24
10-02-2024,Hershey,Mall,146,9.61
10-02-2024,Hershey,Online,179,9.63
10-02-2024,Hershey,Retail,102,8.97
10-02-2024,Lindt,Airport,227,8.54
10-02-2024,Lindt,Mall,188,9.05
10-02-2024,Lindt,Online,176,8.36
10-02-2024,Lindt,Retail,165,8.58
10-02-2024,Mars,Airport,195,8.99
10-02-2024,Mars,Mall,226,8.34
10-02-2024,Mars,Online,191,9.08
10-02-2024,Mars,Retail,126,9.43
11-02-2024,Cadbury,Airport,231,9.56
11-02-2024,Cadbury,Mall,226,9.31
11-02-2024,Cadbury,Online,223,9.39
11-02-2024,Cadbury,Retail,186,8.89
11-02-2024,Ferrero,Airport,258,9.09
11-02-2024,Ferrero,Mall,184,9.46
11-02-2024,Ferrero,Online,202,9.32
11-02-2024,Ferrero,Retail,116,8.61
11-02-2024,Godiva,Airport,204,8.5
11-02-2024,Godiva,Mall,194,9
11-02-2024,Godiva,Online,178,8.12
